451.0,  10.0,  -0.0933724,  -0.2214603,  12.3682575,  -2.8353660,  0.0000000,  0.1219512,  30.18
461.0,  10.0,  -0.1101316,  -0.2047011,  12.3814249,  -2.8353660,  -0.0304878,  0.0609756,  30.17
471.0,  10.0,  -0.0885841,  -0.2442049,  12.3610744,  -2.8048780,  0.1219512,  0.1219512,  30.18
482.0,  11.0,  -0.1065404,  -0.2226573,  12.3646659,  -2.8353660,  0.0000000,  0.0914634,  30.15
491.0,  9.0,  -0.0873870,  -0.2310369,  12.3634691,  -2.8658537,  -0.0304878,  0.0609756,  30.17
501.0,  10.0,  -0.0586570,  -0.2070953,  12.3933954,  -2.8658537,  0.0914634,  0.0914634,  30.19
511.0,  10.0,  -0.0718250,  -0.2214603,  12.3754396,  -2.8963415,  -0.0304878,  0.0914634,  30.19
521.0,  10.0,  -0.0730220,  -0.1951245,  12.3574838,  -2.8048780,  0.0304878,  0.0609756,  30.21
531.0,  10.0,  -0.1041462,  -0.2011099,  12.3682575,  -2.8963415,  0.0000000,  0.0914634,  30.18
541.0,  10.0,  -0.0837958,  -0.2094894,  12.3598775,  -2.8658537,  0.0609756,  0.0000000,  30.22
551.0,  10.0,  -0.0993579,  -0.2202632,  12.3395271,  -2.8353660,  0.0304878,  0.0914634,  30.18
561.0,  10.0,  -0.0969637,  -0.1963215,  12.4269142,  -2.8353660,  -0.0304878,  0.0609756,  30.20
572.0,  11.0,  -0.1077374,  -0.2011099,  12.4077606,  -2.7743902,  0.0609756,  0.0609756,  30.17
581.0,  9.0,  -0.0814016,  -0.2394165,  12.4089574,  -2.8963415,  -0.0304878,  0.0914634,  30.21
591.0,  10.0,  -0.1173141,  -0.2406136,  12.3850164,  -2.8963415,  0.0304878,  0.0914634,  30.20
601.0,  10.0,  -0.0897812,  -0.2489932,  12.3574838,  -2.8963415,  0.0609756,  0.0304878,  30.20
612.0,  11.0,  -0.1149199,  -0.2298398,  12.4029722,  -2.8353660,  0.0304878,  0.0609756,  30.21
622.0,  10.0,  -0.0861899,  -0.2118836,  12.3479070,  -2.8658537,  0.0304878,  0.0914634,  30.21
631.0,  9.0,  -0.0766133,  -0.2154748,  12.3730459,  -2.8048780,  -0.0304878,  0.0609756,  30.19
641.0,  10.0,  -0.0861899,  -0.2334311,  12.3886079,  -2.8353660,  0.0304878,  0.0914634,  30.19
651.0,  10.0,  -0.0921754,  -0.2106865,  12.4017753,  -2.8353660,  0.0609756,  0.0304878,  30.20
662.0,  11.0,  -0.0646425,  -0.2047011,  12.3981838,  -2.8048780,  0.0000000,  0.0304878,  30.19
672.0,  10.0,  -0.0790075,  -0.2298398,  12.3945932,  -2.8353660,  -0.0304878,  0.0609756,  30.20
681.0,  9.0,  -0.0622483,  -0.2214603,  12.3658628,  -2.8658537,  0.0304878,  0.0609756,  30.20
691.0,  10.0,  -0.1017520,  -0.2070953,  12.3562860,  -2.8658537,  0.0609756,  0.0914634,  30.19
702.0,  11.0,  -0.0790075,  -0.2274457,  12.3503007,  -2.8658537,  -0.0304878,  0.0609756,  30.21
712.0,  10.0,  -0.1101316,  -0.2023070,  12.3419208,  -2.8353660,  -0.0304878,  0.0609756,  30.20
722.0,  10.0,  -0.1041462,  -0.2214603,  12.3921985,  -2.8658537,  0.0000000,  0.1219512,  30.19
731.0,  9.0,  -0.0885841,  -0.2274457,  12.4460678,  -2.8963415,  0.0304878,  0.0914634,  30.22
742.0,  11.0,  -0.1041462,  -0.2214603,  12.4161405,  -2.8353660,  0.0304878,  0.0304878,  30.20
752.0,  10.0,  -0.1304820,  -0.2358253,  12.3491039,  -2.8963415,  0.0304878,  0.0914634,  30.21
762.0,  10.0,  -0.1017520,  -0.2334311,  12.3742427,  -2.8963415,  0.0304878,  0.0914634,  30.19
772.0,  10.0,  -0.0849929,  -0.1987157,  12.3826217,  -2.8353660,  0.0914634,  0.1219512,  30.21
782.0,  10.0,  -0.0718250,  -0.2250515,  12.3730459,  -2.8658537,  0.0304878,  0.0304878,  30.22
792.0,  10.0,  -0.0957666,  -0.2082924,  12.3981838,  -2.8658537,  0.0000000,  0.0609756,  30.22
802.0,  10.0,  -0.0814016,  -0.2023070,  12.4113521,  -2.8353660,  0.0304878,  0.0914634,  30.21
812.0,  10.0,  -0.0658395,  -0.1891390,  12.4041700,  -2.8658537,  0.0000000,  0.0914634,  30.19
821.0,  9.0,  -0.0790075,  -0.1999128,  12.3251619,  -2.8353660,  0.0609756,  0.0914634,  30.19
832.0,  11.0,  -0.0778104,  -0.2047011,  12.3383302,  -2.8658537,  0.0609756,  0.0914634,  30.19
842.0,  10.0,  -0.0730220,  -0.2286428,  12.4460678,  -2.8963415,  0.0304878,  0.0914634,  30.20
852.0,  10.0,  -0.0909783,  -0.2190661,  12.4376878,  -2.8353660,  -0.0609756,  0.0304878,  30.22
862.0,  10.0,  -0.0861899,  -0.2106865,  12.3826217,  -2.8353660,  0.0304878,  0.0914634,  30.21
872.0,  10.0,  -0.0837958,  -0.2465990,  12.3455123,  -2.9573171,  0.0000000,  0.0609756,  30.21
882.0,  10.0,  -0.0957666,  -0.2142778,  12.3850164,  -2.8963415,  0.0609756,  0.0609756,  30.21
892.0,  10.0,  -0.0849929,  -0.2334311,  12.3646659,  -2.9268293,  0.0000000,  0.0609756,  30.19
902.0,  10.0,  -0.0694308,  -0.2178690,  12.3910017,  -2.8658537,  0.0000000,  0.0609756,  30.21
913.0,  11.0,  -0.1065404,  -0.2154748,  12.3670597,  -2.8658537,  0.0304878,  0.0304878,  30.21
922.0,  9.0,  -0.0849929,  -0.1951245,  12.3491039,  -2.8353660,  0.0609756,  0.0914634,  30.22
932.0,  10.0,  -0.1065404,  -0.2166719,  12.3742427,  -2.8353660,  -0.0609756,  0.0609756,  30.19
942.0,  10.0,  -0.0802045,  -0.2286428,  12.3993816,  -2.9573171,  0.0914634,  0.0609756,  30.20
953.0,  11.0,  -0.1125258,  -0.2166719,  12.3874101,  -2.8353660,  0.0304878,  0.0914634,  30.19
963.0,  10.0,  -0.0574600,  -0.2250515,  12.3694543,  -2.8658537,  0.0304878,  0.0609756,  30.20
972.0,  9.0,  -0.0694308,  -0.2274457,  12.3586807,  -2.8963415,  0.0609756,  0.0609756,  30.19
982.0,  10.0,  -0.0586570,  -0.2202632,  12.3550891,  -2.8963415,  0.0304878,  0.1219512,  30.20
992.0,  10.0,  -0.0969637,  -0.2190661,  12.3838195,  -2.8353660,  -0.0609756,  0.0609756,  30.20
1003.0,  11.0,  -0.0754162,  -0.2178690,  12.3838195,  -2.8658537,  0.0609756,  0.1219512,  30.22
1013.0,  10.0,  -0.0933724,  -0.2106865,  12.3562860,  -2.8658537,  -0.0304878,  0.0914634,  30.20
1023.0,  10.0,  -0.1029491,  -0.2070953,  12.3754396,  -2.8353660,  -0.0304878,  0.1219512,  30.20
1032.0,  9.0,  -0.0993579,  -0.2238544,  12.3455123,  -2.8658537,  0.0304878,  0.0914634,  30.19
1043.0,  11.0,  -0.0790075,  -0.2142778,  12.3706512,  -2.9268293,  0.0914634,  0.0609756,  30.20
1053.0,  10.0,  -0.1424528,  -0.2154748,  12.3874101,  -2.9268293,  0.0609756,  0.0304878,  30.19
1063.0,  10.0,  -0.0921754,  -0.2406136,  12.3754396,  -2.8048780,  0.0000000,  0.0609756,  30.21
1073.0,  10.0,  -0.1029491,  -0.2190661,  12.3706512,  -2.8353660,  0.0304878,  0.1524390,  30.21
1084.0,  11.0,  -0.0790075,  -0.1867449,  12.3718481,  -2.8658537,  0.0304878,  0.0609756,  30.19
1093.0,  9.0,  -0.1029491,  -0.1975186,  12.3598775,  -2.8963415,  -0.0304878,  0.0304878,  30.19
1103.0,  10.0,  -0.0730220,  -0.1663945,  12.3658628,  -2.8963415,  -0.0304878,  0.0609756,  30.20
1113.0,  10.0,  -0.0993579,  -0.2214603,  12.3550891,  -2.8658537,  0.0304878,  0.1219512,  30.19
1124.0,  11.0,  -0.1065404,  -0.2370223,  12.3814249,  -2.8658537,  -0.0304878,  0.0914634,  30.20
1134.0,  10.0,  -0.1101316,  -0.2286428,  12.3981838,  -2.7743902,  -0.0609756,  0.0000000,  30.21
1144.0,  10.0,  -0.0718250,  -0.2106865,  12.3910017,  -2.8658537,  0.0000000,  0.1524390,  30.19
1153.0,  9.0,  -0.0945695,  -0.2322340,  12.4137458,  -2.8658537,  -0.0304878,  0.0914634,  30.21
1163.0,  10.0,  -0.0730220,  -0.2214603,  12.4113521,  -2.9268293,  0.0609756,  0.0304878,  30.21
1174.0,  11.0,  -0.0837958,  -0.2106865,  12.4101552,  -2.8658537,  0.0304878,  0.0914634,  30.21
1184.0,  10.0,  -0.0766133,  -0.2035040,  12.3838195,  -2.8658537,  0.0304878,  0.0609756,  30.22
1194.0,  10.0,  -0.1113287,  -0.2142778,  12.3957901,  -2.8658537,  0.0609756,  0.0609756,  30.19
1204.0,  10.0,  -0.1053433,  -0.2274457,  12.3945932,  -2.8658537,  0.0000000,  0.0914634,  30.22
1214.0,  10.0,  -0.0825987,  -0.2501903,  12.4221258,  -2.8353660,  0.0914634,  0.0609756,  30.20
1224.0,  10.0,  -0.1065404,  -0.2370223,  12.4005784,  -2.8353660,  0.0304878,  0.0609756,  30.20
1234.0,  10.0,  -0.0766133,  -0.2082924,  12.3826217,  -2.8353660,  0.0304878,  0.1219512,  30.20
1244.0,  10.0,  -0.1053433,  -0.2358253,  12.3742427,  -2.8048780,  -0.0304878,  0.0304878,  30.22
1255.0,  11.0,  -0.0861899,  -0.2214603,  12.4053668,  -2.8353660,  0.0609756,  0.0914634,  30.22
1265.0,  10.0,  -0.0933724,  -0.2142778,  12.3574838,  -2.8048780,  0.0609756,  0.0914634,  30.22
1275.0,  10.0,  -0.0837958,  -0.2238544,  12.3574838,  -2.8353660,  0.0304878,  0.0914634,  30.20
1284.0,  9.0,  -0.0945695,  -0.2394165,  12.3766365,  -2.7743902,  -0.0304878,  0.0609756,  30.22
1295.0,  11.0,  -0.0634454,  -0.1987157,  12.3443155,  -2.8353660,  0.0304878,  0.1524390,  30.20
1305.0,  10.0,  -0.0598541,  -0.2023070,  12.3682575,  -2.9268293,  0.0914634,  0.1219512,  30.19
1315.0,  10.0,  -0.1185112,  -0.2011099,  12.4221258,  -2.8353660,  0.0000000,  0.0914634,  30.19
1325.0,  10.0,  -0.0754162,  -0.2250515,  12.3634691,  -2.9268293,  -0.0609756,  0.1219512,  30.19
1336.0,  11.0,  -0.0957666,  -0.2262486,  12.3718481,  -2.9268293,  -0.0304878,  0.1219512,  30.21
1346.0,  10.0,  -0.1005549,  -0.2394165,  12.4041700,  -2.8658537,  0.0000000,  0.0000000,  30.19
1355.0,  9.0,  -0.0981608,  -0.2238544,  12.3359355,  -2.8963415,  0.0304878,  0.0914634,  30.22
1365.0,  10.0,  -0.1328762,  -0.2250515,  12.3766365,  -2.8048780,  0.0000000,  0.1219512,  30.22
1375.0,  10.0,  -0.1173141,  -0.2286428,  12.3514976,  -2.8658537,  0.0609756,  0.1219512,  30.21
1386.0,  11.0,  -0.0969637,  -0.2214603,  12.3646659,  -2.8658537,  0.1219512,  0.0914634,  30.21
1396.0,  10.0,  -0.0969637,  -0.1999128,  12.3718481,  -2.8048780,  0.0304878,  0.0914634,  30.19
1406.0,  10.0,  -0.0766133,  -0.2166719,  12.3850164,  -2.7743902,  0.0914634,  0.0304878,  30.19
1415.0,  9.0,  -0.0742191,  -0.2322340,  12.3910017,  -2.8353660,  0.0000000,  0.0914634,  30.20
1426.0,  11.0,  -0.0945695,  -0.2106865,  12.4053668,  -2.8353660,  0.0609756,  0.0914634,  30.21
1436.0,  10.0,  -0.0634454,  -0.2082924,  12.4005784,  -2.8963415,  0.0609756,  0.1219512,  30.22
1446.0,  10.0,  -0.0885841,  -0.1915332,  12.3993816,  -2.8353660,  0.0609756,  0.0609756,  30.19
1456.0,  10.0,  -0.0981608,  -0.1987157,  12.4041700,  -2.8353660,  0.0304878,  0.0304878,  30.20
1467.0,  11.0,  -0.0981608,  -0.2106865,  12.3910017,  -2.8353660,  0.0609756,  0.0609756,  30.19
1476.0,  9.0,  -0.1017520,  -0.1927303,  12.3862133,  -2.8963415,  0.0304878,  0.0609756,  30.20
1486.0,  10.0,  -0.0825987,  -0.2226573,  12.3993816,  -2.8963415,  0.0304878,  0.0914634,  30.21
1496.0,  10.0,  -0.0754162,  -0.2130807,  12.4017753,  -2.9268293,  0.0304878,  0.0914634,  30.21
1507.0,  11.0,  -0.1077374,  -0.2035040,  12.3610744,  -2.8963415,  -0.0304878,  0.1219512,  30.21
1517.0,  10.0,  -0.1053433,  -0.2106865,  12.3598775,  -2.9268293,  0.0609756,  0.0304878,  30.22
1527.0,  10.0,  -0.0945695,  -0.2250515,  12.3754396,  -2.8963415,  0.0914634,  0.0914634,  30.21
1537.0,  10.0,  -0.0897812,  -0.2298398,  12.3371334,  -2.8353660,  0.0000000,  0.0609756,  30.22
1546.0,  9.0,  -0.1232995,  -0.2322340,  12.3167829,  -2.8963415,  -0.0609756,  0.0609756,  30.24
1557.0,  11.0,  -0.0646425,  -0.2430078,  12.3957901,  -2.7743902,  0.0609756,  0.0914634,  30.23
1567.0,  10.0,  -0.0945695,  -0.2310369,  12.3826217,  -2.8353660,  0.0000000,  0.0609756,  30.20
1577.0,  10.0,  -0.0861899,  -0.2262486,  12.3706512,  -2.7743902,  -0.0304878,  0.0609756,  30.22
1587.0,  10.0,  -0.0945695,  -0.2214603,  12.3945932,  -2.8048780,  0.0000000,  0.1524390,  30.22
1597.0,  10.0,  -0.1101316,  -0.2058982,  12.3886079,  -2.8658537,  0.0304878,  0.0304878,  30.22
1607.0,  10.0,  -0.0837958,  -0.2178690,  12.3682575,  -2.7743902,  0.0304878,  0.0914634,  30.21
1617.0,  10.0,  -0.0897812,  -0.2202632,  12.3766365,  -2.8353660,  0.0000000,  0.1524390,  30.20
1627.0,  10.0,  -0.0742191,  -0.1903361,  12.3646659,  -2.8658537,  0.0609756,  0.1219512,  30.22
1638.0,  11.0,  -0.0921754,  -0.1987157,  12.3514976,  -2.8658537,  0.0000000,  0.0914634,  30.23
1648.0,  10.0,  -0.1268907,  -0.2142778,  12.4125490,  -2.8963415,  0.0304878,  0.0914634,  30.20
1658.0,  10.0,  -0.1005549,  -0.2178690,  12.3694543,  -2.8658537,  0.0304878,  0.1219512,  30.21
1667.0,  9.0,  -0.0873870,  -0.1999128,  12.3850164,  -2.8658537,  0.0914634,  0.0609756,  30.22
1678.0,  11.0,  -0.0909783,  -0.2250515,  12.3957901,  -2.8963415,  0.0914634,  0.0914634,  30.21
1688.0,  10.0,  -0.1089345,  -0.2190661,  12.4113521,  -2.8963415,  0.0000000,  0.0914634,  30.20
1698.0,  10.0,  -0.0574600,  -0.2202632,  12.3874101,  -2.8963415,  0.0304878,  0.0914634,  30.22
1708.0,  10.0,  -0.0861899,  -0.1999128,  12.4029722,  -2.8658537,  0.0000000,  0.0914634,  30.21
1718.0,  10.0,  -0.1173141,  -0.2011099,  12.3933954,  -2.8353660,  0.0000000,  0.0914634,  30.20
1728.0,  10.0,  -0.1005549,  -0.1927303,  12.3981838,  -2.8353660,  0.0000000,  0.0914634,  30.22
1738.0,  10.0,  -0.0754162,  -0.2118836,  12.3766365,  -2.8048780,  0.1219512,  0.0609756,  30.23
1748.0,  10.0,  -0.0837958,  -0.2166719,  12.3730459,  -2.8658537,  0.0304878,  0.0609756,  30.20
1758.0,  10.0,  -0.0802045,  -0.2190661,  12.3730459,  -2.8048780,  -0.0304878,  0.1524390,  30.23
1769.0,  11.0,  -0.0825987,  -0.2058982,  12.3814249,  -2.8048780,  -0.0914634,  0.0609756,  30.23
1779.0,  10.0,  -0.0682337,  -0.2094894,  12.3838195,  -2.7743902,  0.0000000,  0.0914634,  30.21
1788.0,  9.0,  -0.0814016,  -0.2070953,  12.3826217,  -2.8658537,  -0.0609756,  0.0609756,  30.19
1798.0,  10.0,  -0.0837958,  -0.2322340,  12.3766365,  -2.9268293,  0.0609756,  0.0609756,  30.21
1809.0,  11.0,  -0.0814016,  -0.2214603,  12.3634691,  -2.8963415,  0.0000000,  0.0609756,  30.21
1819.0,  10.0,  -0.0897812,  -0.2142778,  12.4029722,  -2.8963415,  0.0000000,  0.1219512,  30.21
1829.0,  10.0,  -0.0897812,  -0.2154748,  12.4029722,  -2.8658537,  0.0304878,  0.0914634,  30.24
1839.0,  10.0,  -0.1017520,  -0.2238544,  12.3538923,  -2.8658537,  0.0304878,  0.0609756,  30.24
1849.0,  10.0,  -0.1113287,  -0.2394165,  12.3862133,  -2.8963415,  -0.0609756,  0.1219512,  30.21
1859.0,  10.0,  -0.0897812,  -0.2334311,  12.4077606,  -2.9268293,  -0.0304878,  0.0914634,  30.22
1869.0,  10.0,  -0.1041462,  -0.1867449,  12.3347387,  -2.8658537,  0.0609756,  0.0914634,  30.21
1879.0,  10.0,  -0.1017520,  -0.2047011,  12.4017753,  -2.8658537,  -0.0609756,  0.0914634,  30.21
1890.0,  11.0,  -0.0766133,  -0.2262486,  12.4125490,  -2.8353660,  -0.0304878,  0.0609756,  30.23
1900.0,  10.0,  -0.0814016,  -0.2190661,  12.3455123,  -2.8353660,  0.0609756,  0.0914634,  30.22
1910.0,  10.0,  -0.0814016,  -0.2130807,  12.3598775,  -2.8658537,  -0.0304878,  0.0914634,  30.22
1919.0,  9.0,  -0.0706279,  -0.2250515,  12.4197320,  -2.8658537,  0.0304878,  0.0914634,  30.22
1929.0,  10.0,  -0.0706279,  -0.1999128,  12.3826217,  -2.8658537,  0.1219512,  0.0914634,  30.22
1940.0,  11.0,  -0.0969637,  -0.2178690,  12.3862133,  -2.8963415,  0.0609756,  0.0914634,  30.21
1950.0,  10.0,  -0.0730220,  -0.2346282,  12.3802280,  -2.8658537,  -0.0304878,  0.1219512,  30.20
1960.0,  10.0,  -0.0706279,  -0.2274457,  12.3850164,  -2.8048780,  0.0000000,  0.0914634,  30.23
1970.0,  10.0,  -0.0945695,  -0.1951245,  12.3826217,  -2.9268293,  0.0914634,  0.1219512,  30.21
1981.0,  11.0,  -0.1065404,  -0.2178690,  12.3969869,  -2.8963415,  0.0000000,  0.0914634,  30.24
1990.0,  9.0,  -0.0957666,  -0.2406136,  12.4137458,  -2.8353660,  -0.0609756,  0.0914634,  30.23
2000.0,  10.0,  -0.0610512,  -0.2334311,  12.3981838,  -2.8048780,  0.0000000,  0.0609756,  30.21
2010.0,  10.0,  -0.0849929,  -0.2537815,  12.3610744,  -2.8048780,  0.0304878,  0.0304878,  30.24
2021.0,  11.0,  -0.0670366,  -0.2262486,  12.3694543,  -2.8963415,  -0.0304878,  0.0914634,  30.22
2031.0,  10.0,  -0.0670366,  -0.1963215,  12.3898048,  -2.7743902,  0.0000000,  0.0914634,  30.20
2040.0,  9.0,  -0.0814016,  -0.1999128,  12.3455123,  -2.8353660,  0.0000000,  0.0914634,  30.21
2050.0,  10.0,  -0.0754162,  -0.2047011,  12.3503007,  -2.8963415,  0.0914634,  0.0304878,  30.23
2061.0,  11.0,  -0.0814016,  -0.2082924,  12.3467092,  -2.8353660,  0.0609756,  0.0914634,  30.24
2071.0,  10.0,  -0.0766133,  -0.2166719,  12.3969869,  -2.8658537,  0.0000000,  0.0914634,  30.21
2081.0,  10.0,  -0.0694308,  -0.2058982,  12.3766365,  -2.8658537,  -0.0304878,  0.1219512,  30.23
2091.0,  10.0,  -0.0861899,  -0.2058982,  12.3921985,  -2.8353660,  0.0609756,  0.0609756,  30.23
2100.0,  9.0,  -0.0933724,  -0.2226573,  12.3730459,  -2.8353660,  -0.0304878,  0.0609756,  30.22
2111.0,  11.0,  -0.0873870,  -0.2250515,  12.3754396,  -2.9268293,  -0.0609756,  0.0000000,  30.20
2121.0,  10.0,  -0.0849929,  -0.2070953,  12.3742427,  -2.8353660,  0.0304878,  0.0914634,  30.22
2131.0,  10.0,  -0.0730220,  -0.2202632,  12.3754396,  -2.7743902,  0.0609756,  0.0914634,  30.22
2141.0,  10.0,  -0.0873870,  -0.2178690,  12.4053668,  -2.8963415,  -0.0304878,  0.0914634,  30.20
2152.0,  11.0,  -0.0873870,  -0.2465990,  12.3622713,  -2.8963415,  0.0304878,  0.0914634,  30.21
2161.0,  9.0,  -0.0825987,  -0.2238544,  12.3610744,  -2.8658537,  0.0000000,  0.0914634,  30.22
2171.0,  10.0,  -0.0658395,  -0.2274457,  12.3706512,  -2.8658537,  0.0304878,  0.0609756,  30.20
2181.0,  10.0,  -0.0861899,  -0.2274457,  12.3742427,  -2.8048780,  0.0000000,  0.0304878,  30.24
2192.0,  11.0,  -0.0993579,  -0.2202632,  12.3491039,  -2.8658537,  0.0609756,  0.0304878,  30.22
2202.0,  10.0,  -0.1161170,  -0.2202632,  12.3969869,  -2.8963415,  0.0000000,  0.0914634,  30.23
2211.0,  9.0,  -0.0957666,  -0.2202632,  12.4077606,  -2.8048780,  0.0000000,  0.0609756,  30.22
2221.0,  10.0,  -0.0790075,  -0.2250515,  12.3742427,  -2.7439024,  0.0304878,  0.0304878,  30.22
2232.0,  11.0,  -0.1089345,  -0.2047011,  12.3898048,  -2.8048780,  -0.0609756,  0.0914634,  30.22
2242.0,  10.0,  -0.0849929,  -0.1903361,  12.3778333,  -2.8048780,  0.0304878,  0.0914634,  30.23
2252.0,  10.0,  -0.0622483,  -0.2070953,  12.3718481,  -2.8963415,  0.0304878,  0.0914634,  30.22
2262.0,  10.0,  -0.0849929,  -0.2154748,  12.3574838,  -2.8658537,  0.0304878,  0.1219512,  30.23
2271.0,  9.0,  -0.1005549,  -0.2250515,  12.4089574,  -2.8353660,  0.0609756,  0.1219512,  30.22
2282.0,  11.0,  -0.0682337,  -0.2070953,  12.3910017,  -2.8963415,  0.0609756,  0.0609756,  30.23
2292.0,  10.0,  -0.1077374,  -0.2442049,  12.4101552,  -2.9268293,  0.0000000,  0.0304878,  30.23
2302.0,  10.0,  -0.0766133,  -0.2214603,  12.3814249,  -2.9878048,  -0.0304878,  0.0609756,  30.21
2312.0,  10.0,  -0.0969637,  -0.2274457,  12.3874101,  -2.8658537,  -0.0609756,  0.0914634,  30.22
2323.0,  11.0,  -0.0957666,  -0.2226573,  12.3766365,  -2.8963415,  0.0609756,  0.1219512,  30.20
2333.0,  10.0,  -0.1065404,  -0.2118836,  12.4077606,  -2.8658537,  -0.0609756,  0.0914634,  30.22
2342.0,  9.0,  -0.0682337,  -0.2537815,  12.3766365,  -2.8963415,  0.0000000,  0.0914634,  30.21
