0,0,0.7206437,-0.0167592,12.3921985,-5.3963418,1.6463414,-0.7621951,30.46
10,10,0.7661328,-0.0167592,12.4257173,-5.2134146,1.7378048,0.0609756,30.55
21,11,0.7134613,0.0215475,12.4999361,-5.2743902,1.5853658,0.1829268,30.46
31,10,0.6943078,0.0119708,12.4975423,-5.4878048,1.7378048,0.1219512,30.46
40,9,0.7613445,-0.0047883,12.4544467,-5.5182929,1.6463414,0.1829268,30.55
50,10,0.7134613,0.0550658,12.4616298,-5.2743902,1.6768293,0.0609756,30.55
61,11,0.7613445,-0.0335183,12.4137458,-5.4268293,1.4939024,0.2743903,30.55
71,10,0.7374029,-0.0215475,12.4831771,-5.3658537,1.6158536,0.152439,30.55
80,9,0.7421912,-0.0119708,12.4999361,-5.3963418,1.5243902,0.0914634,30.55
90,10,0.7110671,-0.0263358,12.4688119,-5.3353657,1.7682926,-0.0914634,30.55
101,11,0.7374029,-0.0167592,12.5573959,-5.3963418,1.5853658,-0.0609756,30.46
111,10,0.7062788,0.043095,12.4424762,-5.5182929,1.402439,0.0609756,30.55
120,9,0.754162,0.0335183,12.516695,-5.6097559,1.6463414,-0.0609756,30.65
130,10,0.7302204,-0.0814016,12.5310602,-5.5792684,1.4939024,0.0914634,30.55
141,11,0.7350087,-0.0191533,12.452053,-5.4268293,1.4329268,-0.1219512,30.55
151,10,0.6919137,0.0023942,12.3419208,-5.3658537,1.6768293,0.0609756,30.46
161,10,0.7565562,0.0383066,12.4640235,-5.5487804,1.6768293,0.0914634,30.46
170,9,0.7613445,0.0119708,12.5119066,-5.640244,1.6463414,0.1219512,30.55
180,10,0.6895196,0.0407008,12.4688119,-5.5182929,1.5853658,-0.0304878,30.55
191,11,0.6703662,0.0047883,12.523878,-5.4878048,1.6158536,0.1829268,30.55
201,10,0.7158554,0.0095767,12.4592351,-5.3658537,1.5853658,0.2743903,30.55
211,10,0.7374029,-0.0167592,12.3850164,-5.4573173,1.7378048,0.152439,30.65
220,9,0.6895196,0.0167592,12.4376878,-5.4268293,1.6158536,0.1219512,30.55
231,11,0.7134613,-0.0047883,12.564579,-5.640244,1.7682926,0.152439,30.65
241,10,0.7302204,-0.0023942,12.4568414,-5.2743902,1.6768293,0.0609756,30.55
251,10,0.7062788,0,12.4233226,-5.2743902,1.7682926,-0.1219512,30.55
